X1,X2,X3,X4,X5,Target
-0.8095567433031629,-0.42924307713279297,1.687924731476924,0.8320417373097002,-0.8889018842409536,1
0.024955320837399615,1.2454568746346373,-0.3677561227032315,-0.2540017232554777,0.4581408979040524,1
0.07325573547171908,-1.377161077728436,-0.39641371549596877,-0.6388010326984094,-0.5036935741509857,0
-0.2833151437168598,-0.6194508763303119,-1.6074786096867901,-1.2039106702494113,2.3892575814327968,0
-0.01835166158012398,-0.10695749943412493,-1.2323697945805394,-0.5142563475695184,-0.06226191916035471,0
0.38430580363003763,0.3402759244412554,-1.1054223962675813,1.740117773460284,-0.10592157558559345,1
-0.7653027833266584,-0.37231761476330616,1.1372240310290722,-0.7895353080151315,-0.5646069979245408,0
-1.0456165905250527,0.9028391148588663,-0.18610452531844157,0.031344941179965134,-0.09273938736996498,0
0.5425881543362583,-0.3910450769980269,0.02148891879818785,2.395958574861455,-0.6977824860894823,1
-0.23109073347218334,-0.015226753341951582,0.7044046691745496,-0.9119327508045357,-0.5398375675805049,0
0.24064360420404082,-0.1196418953749931,0.3488753931148796,-0.8054890291241401,-1.1214250865909345,0
-1.1120241696921083,0.43034518833229235,0.5655294300332846,0.9998005863441097,-0.11722121365327452,1
-0.5827613105640492,-0.7992193059765594,-1.3191558723008128,0.7923134465041103,0.7549135851485451,0
0.6327268338357551,-0.29866081882894796,0.3558831187094511,1.4738351686630522,0.003826045913541892,1
0.12039183709155636,1.0848282441093142,-1.3114105145180004,0.32990129439284355,-0.5021562165406177,0
0.7160753827584072,-1.1565895040466565,0.8320916130843444,0.26069090343933427,-0.24448369217843163,1
1.0840433357668975,-0.9678810179685465,0.21503951140117297,-0.24537787475161127,-0.6109806364397302,0
1.021052191577392,-1.0978450299285027,0.9645172778853786,-0.480971514041307,-0.9608082554169479,0
-0.03682134233717892,0.8331180839285238,-0.4697723479826446,0.13615653033100483,-0.607766752023547,0
0.8861848799274937,0.9575094063194796,-0.38792835920471574,0.7785216400892074,-0.18818622435907612,1
-1.1430382811187316,0.9729100403397495,-0.4336803610843482,0.38124373807435963,-1.346499289423889,0
0.3016504380547128,-0.9633417534415624,1.6137200657952142,0.9400276222908914,-0.7445426803574987,1
-1.6768315370360884,-1.6207584718150583,-0.9660385095863006,0.40216455955831254,0.13166849660970326,0
0.18900158353972937,1.3631667314267282,-0.6369859934058651,-0.3712559897268758,-0.23551308341243496,1
-2.109662783328328,0.6167885345659635,-0.059057802176512304,-0.02899531496690874,1.1275787870618428,0
-0.23308454600382034,1.4511248409583497,1.441187698221448,-1.4665952286383812,1.40061872135068,1
-0.2772446465144556,0.3754887361637778,2.190778892944616,-0.6552731357744355,-1.5154061036359936,1
-0.01726227261994435,2.1547476134113213,0.7054867581308599,0.9225473062234634,-1.0173625036556002,1
1.7934067483072647,-0.5222230919489035,0.008875067672893887,0.2591245190685551,-0.47278152747862195,1
0.9582936956342296,0.09248522957336999,0.5947963333781511,-0.8711559918076214,-0.6319489061020696,1
-1.3157962102006142,0.6235577881480128,-0.946242712649212,0.5604769295967477,1.160238664819212,1
-0.9013868991303828,1.3324640440356392,-0.6841563282331752,1.2974278899084632,-0.5497656367943567,1
0.875092864741637,1.6985868052557733,0.18007073722919925,-0.3233316146813761,-0.47776738326011536,1
0.5322890720660708,-1.8901024742282333,1.4544306177562885,0.08493287667019199,2.512903013810365,1
-0.7627282756030888,1.532433399983672,1.0862017459362394,-0.35142606870470344,-0.960048265035233,1
-1.4774207368131536,-0.2004805711336656,1.0067271403765035,-1.23889210752742,-0.5131914006108127,0
0.8629025153144302,-0.2869493083368438,0.5344091814766477,0.6414812832606084,0.05718360208207059,1
-1.0692724954379107,0.8261992254867221,0.6029861101858076,0.786634001826815,0.4552469974826286,1
-0.10264629522051719,-1.145419277753592,0.3689025518167235,0.16477186846474062,0.27517014221976543,0
-1.0574420376392322,-1.1951065778467078,2.466005662357063,1.0362424505186671,-1.8369249207290175,0
0.3588631740700326,-0.2731123242938771,0.14927019526287982,-0.4751941517872154,0.3752132480132237,1
0.13216574576533563,-1.320574621315953,0.5961738331033477,-0.9101322980024075,0.12719487385029452,0
-0.47701273489479373,0.11999730789208178,1.1439584435740042,-0.2441815428440477,0.06815618734560192,1
1.3850515085760478,-0.3750751479113669,0.12460718445532241,-0.4133617938536054,1.0255111853066579,1
0.5059925005020196,1.2600783745551793,-0.9693112151609226,2.1870650731134336,0.8030249740011364,1
1.578823051102893,0.6235283132738277,-0.3169430719980664,2.311985953273371,0.33552831532118266,1
0.018136706835581277,-0.14685598176087253,-0.8324784458716855,-0.8462829926520522,-0.12089340789678128,0
0.8156094485209592,0.12937373933010715,-2.240991185132664,0.15865684608767122,1.3168958337911738,1
-0.7344084802893668,0.9625198294774585,0.08766060298372848,0.7005179770965825,-0.6022994302843405,1
-0.3064594727039149,0.34437324059180185,-0.5375281005052569,0.8359357347390708,2.7845745032508864,1
0.17690472055010517,0.03837650379193899,-0.0009963285691463708,0.2277688188764475,0.6293251987344787,1
-1.1471517340831878,0.11384075128390331,-0.08859201841937964,0.15044149346180943,-1.653693273188467,0
0.9588032814798344,0.17173889291447794,0.887093986415608,-0.6417287699464588,0.512559064873238,1
-0.6634303318173669,0.7507735194530221,-0.8028308591908826,0.15029472239827496,0.2477169038424537,0
0.9420483622205914,0.9133136188615655,-0.49055675704450297,-1.0102810645403941,-0.8409439712890705,0
-1.9648429106775918,-0.7432261101942729,-1.3249048545448845,0.01795878251462206,0.22668605266532943,0
0.3567027862928169,1.753827990074376,-1.027805980285507,0.11334210045316405,0.464263710068665,1
0.916737174984516,1.062678140144506,-1.4729416364332086,0.3474475533664159,-0.9314516162369424,0
-1.1309525779774183,0.9503411525546426,0.322484278956526,1.0892570420983212,1.1429272330623865,1
-0.623900446499409,-0.48875914739491055,-1.2816166888464011,0.7880431993335759,-1.3645959585558884,0
1.4938552652622799,2.139728415889045,-0.07274385548585038,1.5832156048282344,-0.1824942950713057,1
-0.027803096797393533,1.148217303287893,0.3207657355340111,0.26851881793168025,0.14358012116819868,1
0.35616430341078864,0.7582969681173202,-0.335346622376563,0.43286286049991035,0.7369226024164379,1
0.8320026084608017,0.6543263978356751,2.2761887164162427,-1.4903534883749079,1.4802899053296417,1
0.2631246701348192,-0.06698855790851348,0.12257590085244978,-0.31226270620250995,0.06410303261277045,1
-0.43445456399267207,-1.271048652879672,-1.005103058195159,0.5668493731852154,-0.9694250245350312,0
0.37198955038275383,-1.2316131582074665,-0.28855157399384873,2.9932850712409973,-1.5743670769733267,1
-0.9133572658854187,0.9479488207450683,-0.1523268369681833,0.9582616797725904,-0.29758790614711506,1
-0.13089442632320897,-1.1113364434289963,0.4989924203131564,-0.9618576021983574,-0.43795994060809734,0
-0.4493251534730342,0.03721503744543758,-0.5334501966173552,1.3744781665921468,-2.430815049643029,0
1.3145736943810362,-0.2948901228476189,0.46613937506676123,-0.5998310089732704,-1.2222431941331797,0
-0.2897591662597812,-0.5841560447205082,-1.2558563684461557,0.6981226596768673,-1.8546522351169825,0
-0.7773354026802703,0.006895784676057781,0.6533366948978918,1.2993510166946107,-0.6858351799272333,1
0.21013012752568966,0.031088738168373705,0.2765039252821699,0.3921795518999748,0.6816576092412935,1
1.9888019805884476,-0.7347243529534382,0.22639602781159263,-0.4026264994155148,-0.8319128353016138,1
-0.27213167101080754,2.196379109899756,-1.9680862815809896,-0.6979265742306971,-1.235118532985008,0
0.23846302792679644,-0.08076022143307866,-0.8276939575389208,-0.986400015820535,-0.6541479538881347,0
-0.023165189332637302,0.007592295433666512,-1.7394776141881545,1.1133277531507189,-2.353764810377778,0
1.0298387936439806,-1.8248731132812477,-1.700852026983703,-0.2895817113081307,-0.3734142317531412,0
-1.7965084724221794,-0.6063615975087304,-0.2903387041628884,0.36964184696306346,-0.4889108107248616,0
-1.1520316854325325,-0.9053851606891414,-0.585578230236675,-0.5097417711753567,0.3576135279674454,0
1.1315373620619638,0.4044903897968123,0.07870976385503371,-0.2356825815648398,-0.06193293684391476,1
2.876247248584023,0.24839262994319222,1.3542441232494684,-0.8540333587223943,0.0760340697949285,1
-0.81188894363656,-1.043954174276636,-1.712465264358067,-2.372137830801609,-0.9059960174033714,0
1.5802132334785863,1.3004019035225338,2.1723759877365123,-1.6443281912235208,0.2042568555285848,1
0.12954550503118514,0.02916717703138692,0.21507835033181538,-0.45030308211887,0.5335088065638446,1
-1.0720575298809387,-1.3936002497858013,-0.09773414426228626,0.5774176501718247,-1.0578340978462701,0
0.8228002256182526,1.2331177101702315,-0.9969548051326763,1.6230544013083015,0.43756660146870807,1
-0.15721183861926244,-0.08636521307070288,0.8749682995833982,-0.7113525186276547,-0.6675397474017151,0
0.17501065111020495,-0.13109667018094096,-2.4323955860008164,-1.130229105931529,0.7209825190815621,0
-0.2901331007733755,-0.5393791402143463,2.190461571836503,0.7208325131338502,-0.09762693325071335,1
-1.9970814463487283,1.0744941252745381,-0.0687462203909596,0.1498310550923423,0.3069471470256687,0
-0.5226554450355309,-0.1861668862313895,0.6490691318123815,2.052223918667774,-0.21010205669826146,1
0.7588213918531194,0.5045309272245154,-0.1895980166259533,1.4368814518249942,-0.22118050414726115,1
-0.5240573674263707,-0.22169410165417314,-1.379357375065061,0.3116625909467831,1.6310519383660171,0
-0.2959847734260792,0.2482528077287446,-0.9522216510591384,0.39143193305213014,1.2492482235890907,1
-0.509625110508601,-0.2692566757716718,0.2241221980849752,-1.1239475653397781,-1.567257324542102,0
-0.7160489153334436,0.597861620277427,1.5939498105047847,-1.4350873150101928,-1.5732352428190728,0
-0.4531527022734693,-0.7109274645088387,0.3954145207588824,1.1334902551675603,-0.47972726794287895,0
-1.5435534472151746,0.22592829773683681,0.4675988837811417,-0.06056034530102565,0.7150548369850743,0
1.1064484317335823,0.3106698072349666,-2.4550818478364356,-0.13325269880897758,-1.2069084300541641,0
1.1913177323381536,-0.4320411340301658,0.9358777590333278,-0.6874486820603604,-0.3329552955065832,1
0.23593920482283395,1.5677728934070736,0.5740991321448,0.07604665206266388,0.2937445171853989,1
